Case Number,Year,Type,time,Country,Activity,sex,age,fatal
1940.02.20,1940.0,Boating,Afternoon,AUSTRALIA,Canoeing,,,N
1940.02.04,1940.0,Unprovoked,Afternoon,AUSTRALIA,Wading,M,55.0,Y
1940.01.29,1940.0,Unprovoked,,AUSTRALIA,,M,17.0,N
1940.01.23,1940.0,Unprovoked,Morning,AUSTRALIA,Swimming,M,13.0,Y
1940.01.15,1940.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,22.0,N
1940.01.07,1940.0,Unprovoked,Afternoon,SOUTH AFRICA,Swimming,M,18.0,Y
1940.01.01,1940.0,Unprovoked,,AUSTRALIA,Diving,M,,N
1940.00.00.f,1940.0,Boating,,SLOVENIA,Boating,,,N
1940.00.00.e,1940.0,Unprovoked,,NEW GUINEA,,F,,Y
1940.00.00.d,1940.0,Unprovoked,,PAPUA NEW GUINEA,,,,N
1940.00.00.c,1940.0,Invalid,,SOUTH AFRICA,Swimming,,,
1940.00.00.b,1940.0,Invalid,,SOUTH AFRICA,,F,,
1940.00.00.a,1940.0,Invalid,,SOUTH AFRICA,Standing,F,,
1939.12.28,1939.0,Invalid,,AUSTRALIA,Swimming,M,40.0,
1939.12.14,1939.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,20.0,Y
1939.11.23,1939.0,Boating,,AUSTRALIA,,,,N
1939.11.11,1939.0,Provoked,,AUSTRALIA,,,,N
1939.11.09,1939.0,Boating,,AUSTRALIA,,,,UNKNOWN
1939.11.06,1939.0,Boating,,AUSTRALIA,,,,UNKNOWN
1939.11.02.R,1939.0,Unprovoked,,SAMOA,Fishing,M,,Y
1939.10.25.R,1939.0,Unprovoked,,AUSTRALIA,diving,M,27.0,N
1939.10.04,1939.0,Unprovoked,,USA,Spearfishing,M,,N
1939.09.27.R,1939.0,Unprovoked,,AUSTRALIA,diving,M,,N
1939.08.01,1939.0,Provoked,,USA,Fishing,M,33.0,N
1939.07.18,1939.0,Sea Disaster,,PACIFIC OCEAN,,,3.0,Y
1939.07.16,1939.0,Provoked,Afternoon,BAHAMAS,filming,M,38.0,N
1939.07.14,1939.0,Provoked,Morning,USA,netting,M,,N
1939.05.03,1939.0,Unprovoked,,USA,,M,,Y
1939.04.12.R,1939.0,Unprovoked,,PAPUA NEW GUINEA,,M,9.0,Y
1939.03.24,1939.0,Unprovoked,,PAPUA NEW GUINEA,,M,,Y
1939.02.26.b,1939.0,Unprovoked,,INDIA,Bathing/Swimming,M,,Y
1939.02.26.a,1939.0,Provoked,,NEW ZEALAND,Fishing,M,,N
1939.01.12,1939.0,Unprovoked,,AUSTRALIA,Scooping,M,11.0,N
1939.00.00.e,1939.0,Sea Disaster,,SRI LANKA,awaiting,F,,N
1939.00.00.d,1939.0,Boating,,BAHAMAS,Fishing,,,N
1939.00.00.c,1939.0,Unprovoked,,VENEZUELA,Bathing,M,,Y
1939.00.00.b,1939.0,Unprovoked,,CURACAO,Diving,M,,N
1939.00.00.a,1939.0,Unprovoked,,PAPUA NEW GUINEA,Swimming,M,,Y
1938.12.27,1938.0,Unprovoked,,AUSTRALIA,Swimming,M,19.0,Y
1938.10.05,1938.0,Provoked,Afternoon,AUSTRALIA,Fishing,M,18.0,N
1938.08.29,1938.0,Unprovoked,,CHINA,Swimming,M,,Y
1938.08.18,1938.0,Provoked,,USA,Fishing,M,,N
1938.07.18,1938.0,Unprovoked,,USA,Swimming,M,,N
1938.07.17.R,1938.0,Provoked,,TURKEY,Fishing,M,,N
1938.07.17,1938.0,Provoked,,USA,removing,M,27.0,N
1938.07.12,1938.0,Unprovoked,,AUSTRALIA,diving,M,25.0,Y
1938.06.17,1938.0,Unprovoked,,NICARAGUA,,,,Y
1938.06.08,1938.0,Unprovoked,,AUSTRALIA,diving,M,,N
1938.05.26,1938.0,Unprovoked,,COSTA RICA,Fishing,M,,Y
1938.05.15,1938.0,Unprovoked,Afternoon,IRAQ,,M,9.0,N
1938.05.02.R,1938.0,Unprovoked,,INDIA,Bathing,,,Y
1938.03.21.R,1938.0,Unprovoked,,FIJI,Wading,M,,N
1938.03.08,1938.0,Unprovoked,,AUSTRALIA,,M,,N
1938.01.21,1938.0,Provoked,,AUSTRALIA,Fishing,M,,N
1938.01.18,1938.0,Provoked,,SOUTH AFRICA,Watching,M,13.0,N
1938.01.14,1938.0,Invalid,Afternoon,AUSTRALIA,Diving,M,24.0,
1938.01.02,1938.0,Unprovoked,,AUSTRALIA,skiing,M,,N
1938.00.00.e.R,1938.0,Unprovoked,,EGYPT,diving,M,,Y
1938.00.00.d,1938.0,Unprovoked,,TRINIDAD & TOBAGO,surfing,M,50.0,N
1938.00.00.c,1938.0,Provoked,,USA,Fishing,M,,N
1938.00.00.b,1938.0,Unprovoked,,AUSTRALIA,Diving,M,17.0,N
1938.00.00.a,1938.0,Unprovoked,,SOUTH AFRICA,Swimming,M,,N
1937.11.13,1937.0,Sea Disaster,,USA,,M,,Y
1937.11.11,1937.0,Unprovoked,,AUSTRALIA,Diving,M,17.0,Y
1937.11.06.R,1937.0,Sea Disaster,,SOLOMON ISLANDS,,M,,Y
1937.10.27.b,1937.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,25.0,Y
1937.10.27.a,1937.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,18.0,Y
1937.10.24.c,1937.0,Unprovoked,,AUSTRALIA,Swimming,M,16.0,N
1937.10.24.a,1937.0,Unprovoked,,AUSTRALIA,skiing,M,,N
1937.09.26.R,1937.0,Provoked,,CROATIA,Fishing,M,,N
1937.09.12,1937.0,Boating,,SCOTLAND,boating,,,N
1937.09.11,1937.0,Boating,,SCOTLAND,Fishing,,,N
1937.09.01,1937.0,Unprovoked,,SCOTLAND,Rowing,M,,N
1937.08.31,1937.0,Unprovoked,Morning,AUSTRALIA,Diving,M,38.0,N
1937.08.16,1937.0,Invalid,,TURKEY,Swimming,M,,
1937.08.02,1937.0,Unprovoked,,PANAMA,Swimming,M,21.0,Y
1937.07.16.R,1937.0,Unprovoked,,AUSTRALIA,diving,M,,Y
1937.07.06,1937.0,Invalid,,ITALY,,,,
1937.06.28.R,1937.0,Unprovoked,,GREECE,,,,Y
1937.06.15.b,1937.0,Provoked,,AUSTRALIA,Fishing,M,,N
1937.06.15,1937.0,Unprovoked,Night,USA,Swimming,M,14.0,Y
1937.05.30,1937.0,Provoked,,USA,Fishing,M,,N
1937.05.15,1937.0,Unprovoked,Night,AUSTRALIA,swimming,M,33.0,Y
1937.03.26,1937.0,Invalid,,AUSTRALIA,Bathing,M,16.0,
1937.03.09,1937.0,Invalid,,AUSTRALIA,Swimming,M,43.0,
1937.02.13,1937.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,32.0,Y
1937.02.11,1937.0,Unprovoked,,AUSTRALIA,Swimming,M,,N
1937.02.04,1937.0,Boating,Night,AUSTRALIA,Fishing,,,N
1937.02.03,1937.0,Provoked,,AUSTRALIA,Fishing,M,20.0,N
1937.02.02,1937.0,Invalid,Night,AUSTRALIA,returning,M,,
1937.01.27,1937.0,Provoked,,AUSTRALIA,Holding,M,18.0,N
1937.00.00,1937.0,Unprovoked,,AUSTRALIA,,M,,N
1936.12.30,1936.0,Unprovoked,,USA,attempting,M,,N
1936.12.19,1936.0,Boating,,AUSTRALIA,Sculling,,,N
1936.12.15,1936.0,Provoked,,AUSTRALIA,Fishing,,,N
1936.12.12,1936.0,Unprovoked,Morning,AUSTRALIA,Swimming,M,15.0,Y
1936.12.01,1936.0,Boating,,AUSTRALIA,Fishing,M,50.0,Y
1936.11.27,1936.0,Provoked,,AUSTRALIA,Spearfishing,M,,N
1936.09.11.R,1936.0,,,VIETNAM,,M,,Y
1936.09.04,1936.0,Unprovoked,,USA,Swimming,M,,N
1936.08.24,1936.0,Unprovoked,,AUSTRALIA,floating,M,,N
1936.08.13,1936.0,Unprovoked,,ICELAND,,M,,N
1936.08.11,1936.0,Provoked,,CANADA,Fishing,,,N
1936.08.04,1936.0,Unprovoked,,AUSTRALIA,diving,M,,N
1936.08.00,1936.0,Boating,,USA,Fishing,M,13.0,N
1936.07.25,1936.0,Unprovoked,Afternoon,USA,Swimming,M,16.0,Y
1936.07.12,1936.0,Boating,Afternoon,USA,Fishing,,,N
1936.07.07,1936.0,Unprovoked,,AUSTRALIA,Diving,M,,N
1936.07.00,1936.0,Boating,,SOUTH AFRICA,catching,,,N
1936.06.26,1936.0,Unprovoked,,AUSTRALIA,Diving,M,16.0,Y
1936.06.06,1936.0,Unprovoked,,USA,Swimming,M,,Y
1936.04.22,1936.0,Unprovoked,Morning,AUSTRALIA,Diving,M,16.0,N
1936.04.08,1936.0,Unprovoked,,AUSTRALIA,Diving,M,,N
1936.03.30,1936.0,Provoked,,USA,Fishing,M,,N
1936.03.22,1936.0,Unprovoked,,AUSTRALIA,rowing,M,,N
1936.03.19,1936.0,Unprovoked,,AUSTRALIA,Diving,M,,N
1936.03.04.,1936.0,Boating,,AUSTRALIA,Rowing,,,N
1936.02.23,1936.0,Provoked,,AUSTRALIA,Touching,F,,N
1936.02.20..R,1936.0,Unprovoked,,AUSTRALIA,Sculling,M,,N
1936.02.04,1936.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,14.0,Y
1936.01.22,1936.0,Unprovoked,Afternoon,AUSTRALIA,,M,13.0,Y
1936.01.05,1936.0,Invalid,,AUSTRALIA,Surfing,M,17.0,
1936.01.00,1936.0,Provoked,,AUSTRALIA,Paddleskiing,M,,N
1936.00.00,1936.0,Unprovoked,,AUSTRALIA,Swimming,M,,Y
1935.12.23,1935.0,Provoked,,AUSTRALIA,Cruising,,,N
1935.11.13,1935.0,Unprovoked,,AUSTRALIA,,M,20.0,N
1935.09.21,1935.0,Unprovoked,Night,USA,Swimming,M,38.0,Y
1935.09.04.R,1935.0,Unprovoked,,PAPUA NEW GUINEA,Swimming,M,,Y
1935.08.26,1935.0,Unprovoked,Night,AUSTRALIA,hanging,M,38.0,Y
1935.08.24,1935.0,Invalid,,UNITED KINGDOM,Fishing,M,,
1935.08.13,1935.0,Unprovoked,,AUSTRALIA,Diving,M,,Y
1935.07.27.b,1935.0,Invalid,,USA,fishing,M,23.0,
1935.07.27.a,1935.0,Invalid,,USA,fishing,M,53.0,
1935.07.05,1935.0,Unprovoked,,PANAMA,Fishing,M,14.0,Y
1935.07.01,1935.0,Unprovoked,Afternoon,CROATIA,Swimming,F,22.0,Y
1935.06.18,1935.0,Unprovoked,,USA,Fishing,M,31.0,N
1935.06.05.R,1935.0,Unprovoked,,SOLOMON ISLANDS,Fishing,M,,Y
1935.06.00.b,1935.0,Boating,,AUSTRALIA,,,,N
1935.06.00.a,1935.0,Unprovoked,,PAPUA NEW GUINEA,,,,N
1935.05.19,1935.0,Provoked,,SOUTH AFRICA,,M,,N
1935.05.12,1935.0,Unprovoked,,AUSTRALIA,diving,M,,N
1935.04.25,1935.0,Invalid,,AUSTRALIA,,M,40.0,
1935.04.12.R,1935.0,Unprovoked,,,Diving,F,,N
1935.04.08.R,1935.0,Unprovoked,,USA,,M,,N
1935.03.30,1935.0,Unprovoked,Afternoon,AUSTRALIA,Diving,M,,N
1935.03.25.R,1935.0,Provoked,,SOUTH AFRICA,,M,,N
1935.03.20,1935.0,Unprovoked,,AUSTRALIA,standing,M,,N
1935.03.13,1935.0,Provoked,,AUSTRALIA,Hauling,M,38.0,N
1935.03.11,1935.0,Unprovoked,,AUSTRALIA,Surfing,M,,N
1935.03.09,1935.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,27.0,Y
1935.03.02,1935.0,Unprovoked,Afternoon,AUSTRALIA,Standing,M,22.0,Y
1935.02.14,1935.0,Unprovoked,Afternoon,AUSTRALIA,Surfing,M,20.0,N
1935.01.24.b,1935.0,Unprovoked,,AUSTRALIA,Fishing,M,,N
1935.01.24.a,1935.0,Boating,,AUSTRALIA,Fishing,,,N
1935.01.21.R,1935.0,Invalid,,ISRAEL,,,,
1935.01.17,1935.0,Invalid,,AUSTRALIA,,M,5.0,
1934.12.31.b,1934.0,Unprovoked,Night,AUSTRALIA,Splashing,F,13.0,N
1934.12.31.a,1934.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,19.0,Y
1934.12.23.b,1934.0,Unprovoked,Afternoon,AUSTRALIA,,M,14.0,Y
1934.12.23.a,1934.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,12.0,N
1934.10.09,1934.0,Unprovoked,,AUSTRALIA,Bathing,F,38.0,Y
1934.10.08,1934.0,Provoked,Night,BERMUDA,Fishing,M,,N
1934.10.02,1934.0,Unprovoked,,AUSTRALIA,Freediving,M,,Y
1934.09.08,1934.0,Provoked,,BERMUDA,Fishing,M,,N
1934.08.27,1934.0,Boating,,ITALY,Fishing,M,,N
1934.08.26.R,1934.0,Invalid,,ITALY / CROATIA,Swimming,F,,
1934.08.26,1934.0,Unprovoked,,AUSTRALIA,,M,,Y
1934.08.21,1934.0,Unprovoked,,CROATIA,Swimming,F,18.0,Y
1934.08.05,1934.0,Unprovoked,,USA,Swimming,M,11.0,N
1934.07.11,1934.0,Boating,,AUSTRALIA,Fishing,N,,N
1934.06.21,1934.0,Provoked,Night,AUSTRALIA,Fishing,M,,N
1934.06.20,1934.0,Unprovoked,,USA,Standing,M,8.0,Y
1934.04.15,1934.0,Unprovoked,Morning,AUSTRALIA,surfing,M,34.0,N
1934.04.01.c,1934.0,Unprovoked,Afternoon,SOUTH AFRICA,Swimming,M,,Y
1934.04.01.b,1934.0,Unprovoked,Afternoon,SOUTH AFRICA,Swimming,M,12.0,N
1934.04.01.a,1934.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,15.0,Y
1934.03.12,1934.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,17.0,Y
1934.03.00,1934.0,Provoked,,AUSTRALIA,Fishing,,,N
1934.02.24,1934.0,Unprovoked,Afternoon,AUSTRALIA,Splashing,M,,N
1934.02.22,1934.0,Unprovoked,,CHILE,,M,,Y
1934.01.08.R,1934.0,Boating,,TURKEY,Fishing,M,,N
1934.01.27,1934.0,Unprovoked,,AUSTRALIA,Swimming,M,15.0,N
1934.01.07,1934.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,22.0,N
1933.11.20,1933.0,Unprovoked,,AUSTRALIA,diving,M,,Y
1933.11.18,1933.0,Unprovoked,,AUSTRALIA,diving,M,17.0,N
1933.10.25.R,1933.0,Unprovoked,,AUSTRALIA,Diving,M,,N
1933.09.27.R,1933.0,Boating,,ISRAEL,Fishing,M,,N
1933.08.28.b,1933.0,Provoked,,USA,,M,,N
1933.08.28.a,1933.0,Unprovoked,,USA,Bathing,M,,N
1933.08.26.R,1933.0,Unprovoked,,USA,Swimming,F,,N
1933.07.07.R,1933.0,Unprovoked,,USA,,M,50.0,N
1933.07.03,1933.0,Unprovoked,,AUSTRALIA,diving,M,,N
1933.06.21,1933.0,Unprovoked,,USA,Sitting,M,15.0,N
1933.06.16,1933.0,Unprovoked,,USA,Standing,F,,N
1933.06.13,1933.0,Invalid,,AUSTRALIA,Fishing,M,,
1933.05.24,1933.0,Sea Disaster,,BARBADOS,,,,Y
1933.05.23,1933.0,Provoked,,AUSTRALIA,Fishing,M,,N
1933.06.08.R,1933.0,Unprovoked,,AUSTRALIA,Treading,M,,N
1933.05.03,1933.0,Sea Disaster,,CUBA,Swimming,M,,Y
1933.04.10,1933.0,Unprovoked,,USA,Swimming,M,24.0,Y
1933.02.26,1933.0,Unprovoked,,AUSTRALIA,Standing,M,,N
1933.02.15.R,1933.0,Unprovoked,,AUSTRALIA,Diving,M,,N
1933.02.14,1933.0,Boating,,AUSTRALIA,,,,N
1933.02.12,1933.0,Provoked,,AUSTRALIA,Fishing,M,,N
1933.01.04,1933.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,38.0,Y
1932.12.11.R,1932.0,Unprovoked,,AUSTRALIA,,M,,N
1932.12.09.R,1932.0,Provoked,,NEW ZEALAND,Fishing,M,,N
1932.11.09,1932.0,Sea Disaster,,CUBA,,,,UNKNOWN
1932.10.31,1932.0,Unprovoked,Morning,AUSTRALIA,Swimming,M,24.0,N
1932.10.11,1932.0,Unprovoked,,CAPE VERDE,Swimming,M,27.0,Y
1932.09.26.R,1932.0,Unprovoked,,FIJI,Catching,M,,N
1932.08.30.b,1932.0,Provoked,,AUSTRALIA,,M,,N
1932.08.30.a,1932.0,Provoked,,AUSTRALIA,,M,,N
1932.08.10,1932.0,Provoked,,USA,Fishing,M,,N
1932.08.09,1932.0,Unprovoked,,AUSTRALIA,diving,M,,N
1932.08.06,1932.0,Provoked,,BAHAMAS,filming,M,18.0,N
1932.07.14.R,1932.0,Invalid,,USA,,M,17.0,
1932.07.02,1932.0,Boating,,CANADA,hauling,M,,N
1932.06.28,1932.0,Provoked,,USA,Fishing,M,32.0,N
1932.06.26,1932.0,Provoked,,USA,Fishing,M,,N
1932.06.20,1932.0,Unprovoked,,FIJI,diving,F,,Y
1932.05.12,1932.0,Unprovoked,,AUSTRALIA,diving,M,,Y
1932.05.00,1932.0,Unprovoked,,AUSTRALIA,diving,M,,N
1932.04.16.b,1932.0,Unprovoked,,PHILIPPINES,Standing,M,,Y
1932.04.16.a,1932.0,Unprovoked,,PHILIPPINES,Standing,F,,Y
1932.02.16,1932.0,Unprovoked,,USA,Swimming,M,,N
1932.02.13,1932.0,Unprovoked,,AUSTRALIA,Fishing,M,,N
1932.02.08,1932.0,Unprovoked,,PHILIPPINES,Working,M,,Y
1932.01.27,1932.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,,N
1932.01.11,1932.0,Boating,,AUSTRALIA,Fishing,,,UNKNOWN
1932.01.06,1932.0,Provoked,,MEXICO,Fishing,M,36.0,Y
1932.00.00,1932.0,Unprovoked,Afternoon,SOUTH AFRICA,Collecting,M,23.0,N
1931.11.26,1931.0,Unprovoked,,AUSTRALIA,Diving,M,45.0,N
1931.09.27,1931.0,Unprovoked,Afternoon,JAMAICA,Diving,M,,Y
1931.09.21.b,1931.0,Unprovoked,,USA,Swimming,M,,N
1931.09.21.a,1931.0,Unprovoked,,USA,Swimming,F,20.0,N
1931.09.02,1931.0,Invalid,,USA,Fishing,M,,
1931.08.31,1931.0,Unprovoked,FATAL  (Wire netting installed at local beaches after this incident.),CUBA,Swimming,M,18.0,Y
1931.08.30,1931.0,Invalid,,USA,,M,,
1931.08.27,1931.0,Boating,,USA,Fishing,,,N
1931.08.25,1931.0,Unprovoked,,CUBA,Swimming,M,23.0,Y
1931.08.23,1931.0,Unprovoked,,CUBA,Swimming,M,,Y
1931.08.18,1931.0,Unprovoked,,USA,Swimming,M,,N
1931.08.06.R,1931.0,Unprovoked,,USA,Swimming,M,,N
1931.08.01,1931.0,Unprovoked,,AUSTRALIA,,M,,Y
1931.07.28.R,1931.0,Unprovoked,,FIJI,Swimming,M,,N
1931.07.15,1931.0,Unprovoked,,USA,Swimming,M,,N
1931.06.14,1931.0,Unprovoked,,USA,,M,,N
1931.06.13,1931.0,Provoked,,USA,Gaffing,M,,N
1931.06.04.R,1931.0,Unprovoked,,USA,Crabbing,M,,N
1931.05.02,1931.0,Boating,,AUSTRALIA,,,,N
1931.04.27.R,1931.0,Unprovoked,,,,M,,Y
1931.03.22,1931.0,Unprovoked,,AUSTRALIA,Fishing,M,19.0,Y
1931.03.15,1931.0,Boating,,TURKEY,Fishing,,,N
1931.03.06,1931.0,Provoked,,AUSTRALIA,hauling,M,,N
1931.02.10,1931.0,Invalid,Night,AUSTRALIA,Swimming,M,39.0,
1931.01.24,1931.0,Unprovoked,,AUSTRALIA,,M,,N
1931.01.14,1931.0,Unprovoked,,AUSTRALIA,diving,M,,N
1931.01.07,1931.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,18.0,N
1931.00.00.b,1931.0,Unprovoked,,TONGA,carrying,M,,Y
1931.00.00.a,1931.0,Unprovoked,,PAPUA NEW GUINEA,,,,UNKNOWN
1930.12.25,1930.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,49.0,N
1930.12.13,1930.0,Unprovoked,,AUSTRALIA,,M,,Y
1930.12.02,1930.0,Boating,,AUSTRALIA,Fishing,,,N
1930.12.00,1930.0,Unprovoked,,AUSTRALIA,,M,,Y
1930.11.30,1930.0,Unprovoked,,AUSTRALIA,fishing,M,,N
1930.09.26.R,1930.0,Unprovoked,,HONDURAS,Swimming,M,,Y
1930.09.12.R,1930.0,Boating,,AZORES,,,,N
1930.08.31,1930.0,Unprovoked,Afternoon,AUSTRALIA,Fishing,M,17.0,N
1930.08.16,1930.0,Unprovoked,,SPAIN,Swimming,M,38.0,N
1930.08.06,1930.0,Unprovoked,Morning,USA,Swimming,M,,N
1930.07.19,1930.0,Unprovoked,Afternoon,CUBA,Swimming,M,29.0,N
1930.07.11,1930.0,Unprovoked,,USA,Swimming,M,21.0,N
1930.06.04,1930.0,Unprovoked,,AUSTRALIA,,M,,Y
1930.05.27,1930.0,Unprovoked,Afternoon,USA,Swimming,M,,N
1930.05.11.R,1930.0,Boating,,TURKEY,Fishing,M,,N
1930.05.11,1930.0,Invalid,,COSTA RICA,,,,
1930.04.08,1930.0,Invalid,,SOUTH AFRICA,,M,17.0,
1930.03.07.R,1930.0,Unprovoked,,USA,diving,M,,N
1930.02.20,1930.0,Unprovoked,,AUSTRALIA,diving,M,19.0,N
1930.02.15,1930.0,Unprovoked,Afternoon,AUSTRALIA,Diving,M,18.0,Y
1930.02.03.R,1930.0,Provoked,,AUSTRALIA,Removing,M,,N
1930.01.22,1930.0,Boating,,MEXICO,Fishing,,,Y
1930.01.16,1930.0,Unprovoked,Afternoon,SOUTH AFRICA,Swimming,M,23.0,N
1930.01.00,1930.0,Sea Disaster,,MAURITIUS,Swimming,M,,Y
1930.00.00.c,1930.0,Unprovoked,,JAPAN,,M,17.0,N
1930.00.00.a,1930.0,Unprovoked,,SOUTH AFRICA,Swimming,M,,Y
1929.12.26,1929.0,Unprovoked,,AUSTRALIA,Diving,M,16.0,Y
1929.12.21,1929.0,Unprovoked,,AUSTRALIA,Diving,M,,N
1929.12.16,1929.0,Unprovoked,,AUSTRALIA,Bathing,F,17.0,N
1929.12.13,1929.0,Unprovoked,,AUSTRALIA,diving,M,,N
1929.12.09.R,1929.0,Unprovoked,,,,M,20.0,Y
1929.12.03.R,1929.0,Unprovoked,,AUSTRALIA,,M,,Y
1929.11.29,1929.0,Sea Disaster,,KIRIBATI,,M,,Y
1929.11.21,1929.0,Unprovoked,,CUBA,Fishing,M,,N
1929.10.20,1929.0,Unprovoked,,AUSTRALIA,diving,M,,N
1929.10.02,1929.0,Unprovoked,,SPAIN,Fishing,M,,N
1929.09.01,1929.0,Unprovoked,,AUSTRALIA,,M,42.0,Y
1929.08.05,1929.0,Unprovoked,,USA,Bathing,M,,N
1929.07.29,1929.0,Unprovoked,,MEXICO,Swimming,M,,N
1929.07.17.R,1929.0,Invalid,,CAPE VERDE,,F,,
1929.06.23,1929.0,Provoked,,USA,Fishing,M,,N
1929.05.31,1929.0,Unprovoked,,AUSTRALIA,diving,M,,N
1929.04.26.R,1929.0,Unprovoked,,AUSTRALIA,Diving,M,,N
1929.04.17.R,1929.0,Unprovoked,,AUSTRALIA,Diving,M,,N
1929.04.11,1929.0,Provoked,Afternoon,AUSTRALIA,Standing,M,19.0,N
1929.04.09,1929.0,Unprovoked,,AUSTRALIA,,M,,Y
1929.04.04,1929.0,Unprovoked,,AUSTRALIA,Swimming,M,,Y
1929.03.16,1929.0,Unprovoked,Afternoon,USA,Swimming,M,26.0,N
1929.03.12,1929.0,Unprovoked,,AUSTRALIA,Bathing,M,,Y
1929.03.04.b,1929.0,Unprovoked,,AUSTRALIA,Launching,M,9.0,N
1929.03.04.a,1929.0,Unprovoked,,AUSTRALIA,Launching,M,12.0,N
1929.02.18,1929.0,Unprovoked,Afternoon,AUSTRALIA,surfing,M,20.0,Y
1929.02.09,1929.0,Boating,,AUSTRALIA,Canoeing,,,N
1929.02.08,1929.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,39.0,Y
1929.01.27,1929.0,Unprovoked,Afternoon,AUSTRALIA,Swimming,M,,Y
1929.01.14,1929.0,Unprovoked,,NEW ZEALAND,Bathing,F,,N
1929.01.12,1929.0,Unprovoked,Afternoon,AUSTRALIA,surfing,M,14.0,Y
1929.01.06.R,1929.0,Boating,,TURKEY,Fishing,M,,Y
1929.01.05,1929.0,Unprovoked,,FIJI,Diving,M,,Y
1929.00.00.e.R,1929.0,Invalid,,AUSTRALIA,Swimming,M,,
1929.00.00.d,1929.0,Provoked,,AUSTRALIA,netting,M,,N
1929.00.00.c,1929.0,Provoked,,USA,Fishing,M,,N
1929.00.00.b,1929.0,Unprovoked,,AUSTRALIA,,M,,N
1929.00.00.a,1929.0,Unprovoked,,USA,diving,M,27.0,N
1928.12.21,1928.0,Unprovoked,,AUSTRALIA,diving,M,,N
1928.11.18,1928.0,Provoked,,USA,Fishing,M,,N
1928.11.15.R,1928.0,Boating,,INDIA,,M,24.0,N
1928.11.12,1928.0,Sea Disaster,,USA,sinking,M,,Y
1928.11.04,1928.0,Unprovoked,Morning,PANAMA,Swimming,M,17.0,Y
1928.09.00,1928.0,Unprovoked,,USA,Fishing,M,,N
1928.08.24.R,1928.0,Invalid,,USA,,M,,
1928.07.11,1928.0,Unprovoked,,AUSTRALIA,diving,M,,N
1928.07.00,1928.0,Provoked,,ITALY,Boating,M,,N
1928.06.24.R,1928.0,Unprovoked,,USA,Swimming,M,,N
1928.05.17,1928.0,Invalid,Afternoon,INDIA,,M,,
1928.04.14.R,1928.0,Unprovoked,,AUSTRALIA,Fishing,M,,N
1928.04.14,1928.0,Unprovoked,Afternoon,AUSTRALIA,Treading,M,19.0,N
1928.04.09,1928.0,Unprovoked,Afternoon,JAMAICA,Diving,M,,Y
1928.04.06,1928.0,Unprovoked,Morning,AUSTRALIA,Bathing,M,15.0,N
1928.04.04,1928.0,Unprovoked,Afternoon,AUSTRALIA,Standing,M,28.0,Y
1928.03.28.R,1928.0,Unprovoked,,AUSTRALIA,,M,,N
1928.02.20,1928.0,Unprovoked,,AUSTRALIA,diving,M,,Y
1928.02.00.b,1928.0,Unprovoked,,COSTA RICA,Swimming,F,,N
1928.02.00.a,1928.0,Unprovoked,,COSTA RICA,Swimming,M,,N
1928.01.27,1928.0,Unprovoked,,AUSTRALIA,Retrieving,M,78.0,Y
1928.01.21.b,1928.0,Invalid,Night,USA,Swimming,,,
1928.01.21.a,1928.0,Invalid,Night,USA,swimming,M,,
1928.01.02,1928.0,Unprovoked,,SOUTH AFRICA,,F,,N
1928.01.00,1928.0,Unprovoked,Morning,SOUTH AFRICA,surfing,M,18.0,N
1928.00.00,1928.0,Unprovoked,Morning,SOUTH AFRICA,Standing,M,25.0,N
1927.12.28,1927.0,Unprovoked,Morning,SOUTH AFRICA,Swimming,M,17.0,Y
1927.11.03,1927.0,Sea Disaster,,AUSTRALIA,,,,Y
1927.10.25,1927.0,Sea Disaster,Afternoon,BRAZIL,,,,Y
1927.10.12,1927.0,Unprovoked,,AUSTRALIA,Riding,M,,N
1927.10.00,1927.0,Unprovoked,,FIJI,collecting,M,,N
1927.07.03,1927.0,Boating,,AUSTRALIA,,,,N
1927.05.29,1927.0,Sea Disaster,,PHILIPPINES,,,,Y
1927.05.09.R,1927.0,Unprovoked,,AUSTRALIA,Walking,M,,Y
1927.04.10,1927.0,Unprovoked,,AUSTRALIA,Diving,M,,N
1927.04.08,1927.0,Unprovoked,,AUSTRALIA,diving,M,,N
1927.03.01,1927.0,Unprovoked,Afternoon,AUSTRALIA,surfing,M,17.0,N
1927.02.14,1927.0,Provoked,,NICARAGUA,Feeling,M,,N
